"occurrenceStatus.2";"geometry.2";"pred.2"
1;c(15.9557, 58.9875);0,505
1;c(16.02654, 59.10222);0,461
1;c(16.98107, 59.26954);0,355
1;c(16.46253, 58.98111);0,4
1;c(16.15443, 59.20525);0,471
1;c(16.69323, 59.32838);0,452
1;c(16.42638, 58.85413);0,45
1;c(17.08507, 59.09619);0,359
1;c(16.18144, 59.11451);0,498
1;c(16.51535, 59.05697);0,399
1;c(16.73597, 59.3174);0,463
1;c(17.35367, 58.89919);0,303
1;c(16.2261, 58.90702);0,478
1;c(16.88541, 59.28813);0,348
1;c(17.21369, 58.91723);0,333
1;c(16.65769, 59.34747);0,453
1;c(16.8172, 58.97091);0,389
1;c(16.18022, 59.16299);0,482
1;c(16.85286, 59.34003);0,474
1;c(16.36361, 58.82973);0,451
1;c(16.86725, 59.33157);0,484
1;c(16.80869, 59.37153);0,504
1;c(16.30684, 58.88078);0,445
1;c(17.19655, 58.74579);0,29
1;c(17.24563, 58.7632);0,301
1;c(16.85449, 58.94906);0,341
1;c(16.34237, 59.02328);0,498
1;c(16.40002, 58.81299);0,456
1;c(16.06211, 59.1833);0,459
1;c(16.73724, 59.33166);0,463
1;c(16.25236, 59.05032);0,523
1;c(12.46024, 59.07533);0,301
1;c(12.38142, 58.76771);0,236
1;c(11.92477, 58.68886);0,248
1;c(12.28477, 58.87589);0,306
1;c(12.58026, 58.91214);0,242
1;c(12.38387, 58.92745);0,253
1;c(12.39009, 59.08733);0,307
1;c(12.33353, 59.09431);0,287
1;c(12.32704, 58.83497);0,296
1;c(12.15186, 58.91579);0,265
1;c(12.23146, 59.04882);0,311
1;c(12.32919, 58.69429);0,242
1;c(12.31501, 59.03661);0,308
1;c(12.01002, 58.9536);0,329
1;c(16.14934, 57.10256);0,317
1;c(11.31906, 58.37732);0,22
1;c(11.26633, 58.56763);0,257
1;c(11.23627, 58.39893);0,234
1;c(11.26142, 58.43027);0,531
1;c(11.16746, 58.80542);0,484
1;c(11.41356, 58.42677);0,246
1;c(11.25643, 58.55245);0,257
1;c(11.23783, 58.41377);0,234
1;c(11.55861, 58.04181);0,332
1;c(11.53563, 57.97332);0,531
1;c(11.76217, 58.05007);0,531
1;c(11.75266, 58.07327);0,531
1;c(11.54927, 58.06308);0,332
1;c(11.4846, 58.26265);0,531
1;c(11.40359, 58.39525);0,531
1;c(11.96975, 58.03617);0,452
1;c(15.84006, 56.29929);0,26
1;c(11.13298, 58.88441);0,531
1;c(14.44274, 57.7878);0,453
1;c(14.52495, 57.84615);0,41
1;c(14.4256, 57.82462);0,447
1;c(14.69858, 58.09383);0,35
1;c(14.62039, 58.04778);0,36
1;c(14.74727, 58.06871);0,332
1;c(14.78611, 58.04392);0,352
1;c(14.49083, 57.69697);0,425
1;c(13.88262, 57.4748);0,264
1;c(14.73379, 57.61476);0,357
1;c(14.50521, 57.62071);0,411
1;c(13.86263, 57.48829);0,269
1;c(14.64198, 57.57847);0,373
1;c(15.36062, 57.43928);0,459
1;c(14.991, 57.22654);0,352
1;c(14.75509, 57.52731);0,303
1;c(15.51043, 57.55475);0,491
1;c(11.60828, 57.77297);0,423
1;c(14.08672, 57.5869);0,376
1;c(14.28416, 57.51676);0,396
1;c(14.34615, 57.38948);0,325
1;c(14.88978, 57.68751);0,377
1;c(15.14293, 57.689);0,412
1;c(15.31299, 57.69825);0,447
1;c(14.99404, 57.63833);0,396
1;c(14.25278, 57.432);0,361
1;c(14.62039, 57.28845);0,301
1;c(13.69649, 57.34724);0,269
1;c(14.72321, 57.88731);0,391
1;c(14.61456, 57.973);0,341
1;c(17.97234, 59.74575);0,38
1;c(17.30648, 60.04274);0,486
1;c(18.27558, 60.25792);0,469
1;c(18.45345, 60.12328);0,42
1;c(18.36272, 59.90606);0,36
1;c(18.10612, 60.39926);0,387
1;c(18.01349, 60.16144);0,439
1;c(18.25671, 60.22492);0,448
1;c(18.19971, 59.99859);0,419
1;c(12.38909, 57.2729);0,481
1;c(15.35284, 57.05884);0,388
1;c(14.17828, 56.65838);0,273
1;c(16.38869, 56.53363);0,237
1;c(15.79509, 60.03148);0,642
1;c(12.70192, 60.01682);0,617
1;c(12.85, 59.8272);0,502
1;c(12.88141, 59.87389);0,481
1;c(12.65342, 60.02304);0,523
1;c(15.42583, 58.60313);0,34
1;c(18.44324, 59.07838);0,326
1;c(17.92185, 59.11039);0,414
1;c(17.8823, 59.17837);0,314
1;c(18.39799, 59.05684);0,344
1;c(17.70254, 59.09133);0,531
1;c(17.70131, 59.0689);0,531
1;c(16.70608, 59.34894);0,446
1;c(16.79394, 59.3483);0,504
1;c(16.83788, 59.34796);0,474
1;c(17.19022, 59.36714);0,445
1;c(16.75001, 59.34863);0,538
1;c(16.74877, 59.30375);0,463
1;c(16.8372, 59.32552);0,484
1;c(16.79135, 59.25855);0,422
1;c(16.8811, 59.32517);0,424
1;c(17.01281, 59.32402);0,397
1;c(16.9228, 59.25749);0,367
1;c(16.96738, 59.27954);0,355
1;c(17.05097, 59.16655);0,346
1;c(17.09551, 59.18856);0,338
1;c(17.00727, 59.16696);0,338
1;c(17.22668, 59.18719);0,328
1;c(16.9206, 59.19017);0,356
1;c(16.96206, 59.12248);0,346
1;c(17.13662, 59.12081);0,319
1;c(16.91842, 59.12286);0,349
1;c(16.8318, 59.14602);0,391
1;c(18.96035, 59.81432);0,349
1;c(16.78684, 59.10148);0,4
1;c(17.00492, 59.09965);0,339
1;c(16.17683, 59.17198);0,47
1;c(16.52652, 59.17051);0,43
1;c(16.13354, 59.21698);0,464
1;c(16.13333, 59.19454);0,471
1;c(16.04568, 59.17229);0,459
1;c(16.08902, 59.12732);0,482
1;c(16.04521, 59.10496);0,476
1;c(16.30764, 59.1491);0,458
1;c(16.13226, 59.08233);0,506
1;c(16.1761, 59.10465);0,498
1;c(16.3506, 59.10404);0,475
1;c(17.56603, 58.98101);0,304
1;c(18.13226, 58.99453);0,531
1;c(17.60714, 58.93555);0,308
1;c(17.7807, 58.93302);0,324
1;c(12.26482, 62.56464);0,722
1;c(17.68783, 58.82216);0,531
1;c(12.14234, 62.61499);0,752
1;c(17.39428, 59.02813);0,313
1;c(16.82845, 59.03382);0,394
1;c(12.40771, 62.53939);0,691
1;c(14.37168, 62.47884);0,472
1;c(16.86922, 58.94372);0,341
1;c(17.3014, 58.89456);0,302
1;c(17.47587, 58.91487);0,312
1;c(17.38605, 58.84865);0,306
1;c(17.21379, 58.87309);0,306
1;c(17.25617, 58.85018);0,306
1;c(17.47047, 58.8027);0,531
1;c(17.42724, 58.80325);0,303
1;c(17.42829, 58.82568);0,303
1;c(17.2985, 58.82725);0,3
1;c(17.38503, 58.82622);0,315
1;c(17.3388, 58.75943);0,29
1;c(17.20925, 58.76091);0,301
1;c(17.12372, 58.78426);0,304
1;c(17.2515, 58.738);0,291
1;c(17.20834, 58.73847);0,289
1;c(16.94718, 58.67372);0,323
1;c(16.81793, 58.67479);0,363
1;c(16.17561, 59.05977);0,517
1;c(16.26276, 59.05949);0,523
1;c(16.17489, 58.99244);0,52
1;c(16.4358, 58.99144);0,439
1;c(16.47929, 58.99122);0,4
1;c(16.34919, 59.01428);0,498
1;c(16.26217, 59.01461);0,516
1;c(16.26128, 58.94729);0,495
1;c(16.2601, 58.85752);0,482
1;c(16.30342, 58.85736);0,47
1;c(16.21704, 58.88011);0,478
1;c(16.34638, 58.83474);0,463
1;c(16.30309, 58.83492);0,47
1;c(16.60352, 58.72119);0,424
1;c(18.1375, 59.7755);0,359
1;c(15.15197, 60.76862);0,606
1;c(14.52955, 58.73699);0,346
1;c(14.88952, 59.27918);0,426
1;c(14.76981, 63.12809);0,468
1;c(14.51542, 63.37782);0,389
1;c(14.30827, 63.15775);0,577
1;c(14.30569, 63.17109);0,518
1;c(17.03634, 59.15743);0,343
1;c(16.72703, 59.36973);0,536
1;c(17.63508, 59.56498);0,424
1;c(18.12803, 59.81847);0,355
1;c(15.46687, 60.62628);0,684
1;c(16.33715, 60.3297);0,654
1;c(13.92761, 61.21662);0,612
1;c(13.38922, 60.99474);0,557
1;c(17.40947, 58.81885);0,315
1;c(16.9131, 59.00956);0,34
1;c(16.99171, 59.09354);0,346
1;c(16.79143, 59.09108);0,4
1;c(16.84639, 59.15405);0,376
1;c(16.10803, 59.13002);0,482
1;c(16.92341, 59.11419);0,349
1;c(16.71643, 59.35825);0,536
1;c(16.33193, 59.10946);0,477
1;c(16.74653, 59.35797);0,536
1;c(18.75197, 59.85787);0,299
1;c(18.25965, 59.73976);0,307
1;c(18.25061, 59.7943);0,299
1;c(18.23541, 59.73704);0,312
1;c(13.9002, 57.88232);0,295
1;c(13.82236, 57.90031);0,282
1;c(13.80973, 58.03972);0,273
1;c(14.65058, 63.19285);0,493
1;c(18.0733, 59.68825);0,434
1;c(14.6927, 63.20513);0,421
1;c(14.62567, 63.36522);0,409
1;c(14.00479, 63.46472);0,451
1;c(18.24458, 59.81824);0,335
1;c(14.50885, 58.61697);0,327
1;c(15.60801, 62.71647);0,508
1;c(14.60532, 63.01907);0,366
1;c(14.78032, 62.98456);0,504
1;c(16.26251, 59.00079);0,516
1;c(12.72321, 59.95872);0,52
1;c(16.32493, 58.82451);0,463
1;c(16.7939, 59.31643);0,489
1;c(12.79877, 59.93531);0,53
1;c(16.24686, 58.90667);0,478
1;c(16.1584, 58.91026);0,502
1;c(14.25784, 59.85404);0,509
1;c(16.84551, 59.35634);0,474
1;c(12.81766, 59.88454);0,501
1;c(11.7496, 57.64775);0,482
1;c(13.63968, 58.1317);0,277
1;c(14.65923, 63.23266);0,474
1;c(13.52024, 58.20043);0,276
1;c(14.65955, 58.81754);0,316
1;c(13.93671, 57.94678);0,307
1;c(14.53926, 62.89684);0,574
1;c(18.55932, 60.03557);0,38
1;c(14.07287, 58.10524);0,317
1;c(18.63302, 60.14376);0,531
1;c(13.46455, 58.1159);0,319
1;c(15.26809, 60.86336);0,612
1;c(14.54495, 63.14662);0,579
1;c(18.19346, 59.96277);0,419
1;c(13.27343, 63.55409);0,751
1;c(15.26484, 63.56057);0,548
1;c(12.67604, 62.44035);0,654
1;c(13.70495, 58.24133);0,242
1;c(18.7644, 60.05449);0,333
1;c(14.70253, 63.19245);0,421
1;c(18.28354, 59.82354);0,299
1;c(18.65019, 60.14654);0,531
1;c(14.94621, 62.84754);0,459
1;c(18.13969, 59.957);0,383
1;c(14.69554, 63.16799);0,421
1;c(14.9037, 63.11595);0,503
1;c(15.67409, 57.96073);0,381
1;c(15.06699, 58.5659);0,279
1;c(15.43369, 58.19212);0,359
1;c(15.65708, 58.84427);0,463
1;c(16.74113, 58.16428);0,392
1;c(15.60236, 57.97945);0,387
1;c(15.95604, 58.05445);0,384
1;c(15.36085, 57.91099);0,367
1;c(15.53702, 58.80368);0,418
1;c(15.277, 57.80819);0,406
1;c(15.10748, 58.13679);0,361
1;c(16.57148, 62.1208);0,511
1;c(16.47372, 62.03157);0,495
1;c(15.42011, 62.25696);0,469
1;c(16.57376, 62.21052);0,505
1;c(16.57261, 62.16566);0,485
1;c(16.57035, 62.07594);0,491
1;c(16.56923, 62.03108);0,463
1;c(15.80508, 61.27045);0,648
1;c(16.36112, 61.08983);0,772
1;c(16.6523, 61.58191);0,503
1;c(15.61372, 62.07791);0,49
1;c(16.18942, 62.21211);0,583
1;c(16.45654, 61.22402);0,709
1;c(16.47667, 62.16616);0,473
1;c(15.04869, 61.71703);0,492
1;c(15.14515, 61.6278);0,606
1;c(16.46692, 61.71754);0,581
1;c(16.4631, 61.53808);0,711
1;c(15.14419, 61.67266);0,564
1;c(15.42796, 61.62887);0,569
1;c(15.80506, 61.94345);0,612
1;c(16.28408, 62.12209);0,557
1;c(16.37905, 62.07686);0,499
1;c(15.99309, 61.53953);0,59
1;c(16.09205, 62.07775);0,517
1;c(16.2678, 61.0453);0,745
1;c(15.70881, 62.25747);0,512
1;c(15.70967, 61.98829);0,452
1;c(15.14322, 61.71752);0,487
1;c(15.52017, 61.85343);0,643
1;c(16.25239, 59.31458);0,497
1;c(16.00166, 57.26002);0,385
1;c(17.95211, 60.31309);0,506
1;c(14.79645, 60.01955);0,6
1;c(18.48347, 60.4139);0,531
1;c(16.08618, 59.84584);0,605
1;c(15.71576, 63.5604);0,542
1;c(13.44651, 58.20897);0,274
1;c(12.62914, 63.46347);0,796
1;c(12.28206, 62.55437);0,722
1;c(14.54125, 63.35086);0,367
1;c(12.33597, 63.28871);0,786
1;c(12.53384, 57.80608);0,436
1;c(14.5215, 63.35486);0,367
1;c(14.78522, 59.99136);0,593
1;c(15.68984, 57.30151);0,459
1;c(18.28717, 60.13803);0,428
1;c(14.78753, 60.0473);0,593
1;c(12.18823, 63.25112);0,826
1;c(13.71592, 58.28641);0,2
1;c(14.58688, 63.33816);0,388
1;c(13.62845, 58.16961);0,27
1;c(15.75549, 57.93359);0,356
1;c(11.66554, 57.68066);0,339
1;c(13.593, 58.04787);0,268
1;c(13.42643, 55.56817);0,372
1;c(13.27489, 56.07522);0,245
1;c(12.93046, 63.39243);0,665
1;c(14.03408, 55.69732);0,225
1;c(8.414303, 59.571522);0,659
1;c(15.6859, 67.2337);0,83
1;c(8.46534, 60.92586);0,819
1;c(12.911786, 66.170122);0,827
1;c(13.803959, 66.961069);0,822
1;c(5.54311366152848, 58.8211630248506);0,6
1;c(9.29459723545664, 62.0186278730848);0,718
1;c(5.58791206917112, 58.8942662887081);0,591
1;c(5.65631370046264, 58.9050674384351);0,565
1;c(5.63651925490602, 58.7517613981838);0,597
1;c(6.640455, 58.067786);0,531
1;c(12.2223, 59.1977);0,308
1;c(14.7934, 63.3206);0,462
1;c(16.1138, 59.7332);0,559
1;c(14.6652, 57.9227);0,387
1;c(14.018, 63.3852);0,455
1;c(19.1096, 59.8349);0,531
1;c(18.1068, 60.2374);0,46
1;c(12.8139, 59.9217);0,53
1;c(14.2803, 63.4798);0,423
1;c(15.2693, 58.3165);0,405
1;c(12.632, 60.4469);0,454
1;c(22.5916, 67.172);0,618
1;c(19.5598, 67.8141);0,755
1;c(16.3172, 58.9437);0,477
1;c(16.6652, 58.3909);0,465
1;c(18.8735, 57.8603);0,347
1;c(15.9832, 58.7753);0,501
1;c(14.6016, 62.9976);0,536
1;c(15.2461, 59.8927);0,492
1;c(14.2085, 63.4934);0,44
1;c(14.9846, 60.9172);0,705
1;c(13.9261, 57.9097);0,317
1;c(18.5338, 60.2513);0,31
1;c(15.8819, 61.1528);0,644
1;c(13.8734, 62.1613);0,526
1;c(16.3705, 59.2609);0,456
1;c(16.7861, 56.989);0,531
1;c(13.5858, 57.8943);0,349
1;c(14.4065, 63.3168);0,364
1;c(18.1957, 59.5636);0,327
1;c(17.6927, 59.0782);0,531
1;c(13.6002, 57.972);0,311
1;c(14.1763, 63.7081);0,702
1;c(15.6795, 56.8867);0,41
1;c(15.4282, 58.0612);0,422
1;c(15.6012, 57.557);0,519
1;c(15.3441, 58.6675);0,426
1;c(16.1741, 61.1294);0,752
1;c(18.8215, 57.8656);0,353
1;c(12.6388, 59.8924);0,608
1;c(16.7628, 62.254);0,475
1;c(15.533, 58.8444);0,413
1;c(18.0441, 60.304);0,453
1;c(14.9151, 58.3622);0,392
1;c(16.5756, 59.9023);0,588
1;c(16.264, 60.9641);0,817
1;c(17.2174, 58.9716);0,332
1;c(16.7512, 58.308);0,382
1;c(11.6317, 57.9533);0,208
1;c(14.482, 63.3735);0,392
1;c(14.1841, 63.487);0,492
1;c(15.2523, 61.1167);0,667
1;c(14.7597, 63.2396);0,465
1;c(18.7863, 57.5455);0,324
1;c(15.4534, 57.0308);0,44
1;c(14.7307, 59.6758);0,606
1;c(16.5271, 61.5809);0,717
1;c(18.3719, 59.8422);0,332
1;c(14.8365, 60.3818);0,701
1;c(14.8494, 60.4114);0,701
1;c(14.3184, 63.4801);0,42
1;c(16.1717, 59.2133);0,459
1;c(14.7905, 59.0815);0,394
1;c(15.504, 57.9858);0,394
1;c(16.3681, 59.2706);0,456
1;c(14.6018, 63.667);0,504
1;c(18.2641, 59.7803);0,384
1;c(14.553, 63.0591);0,545
1;c(15.5653, 58.6836);0,416
1;c(16.8335, 56.9617);0,184
1;c(15.7051, 57.9056);0,395
1;c(16.1577, 59.0294);0,513
1;c(15.035, 57.7891);0,393
1;c(17.2308, 58.752);0,301
1;c(15.5608, 57.9657);0,401
1;c(17.2093, 62.5872);0,449
1;c(14.612, 62.9861);0,536
1;c(16.2682, 59.0929);0,47
1;c(12.1605, 59.2976);0,312
1;c(13.5737, 61.8216);0,572
1;c(14.5094, 63.1124);0,576
1;c(14.499, 63.0162);0,585
1;c(18.1522, 60.2417);0,449
1;c(14.4694, 63.3537);0,392
1;c(15.5224, 59.3355);0,547
1;c(18.3477, 60.3122);0,344
1;c(14.5392, 59.5843);0,539
1;c(17.6112, 58.9674);0,307
1;c(18.1805, 60.2576);0,435
1;c(19.5852, 67.825);0,764
1;c(17.9245, 60.1486);0,449
1;c(16.0768, 60.4732);0,665
1;c(14.7663, 63.3921);0,334
1;c(18.4693, 59.0743);0,531
1;c(16.814, 59.3451);0,504
1;c(13.0663, 63.5966);0,834
1;c(17.5443, 62.4378);0,531
1;c(12.5047, 59.9951);0,609
1;c(13.9554, 61.1927);0,583
1;c(16.6548, 59.3191);0,464
1;c(17.9867, 60.3331);0,509
1;c(20.084, 67.9577);0,775
1;c(15.1105, 57.9667);0,335
1;c(15.0454, 58.1545);0,362
1;c(17.7594, 60.4047);0,524
1;c(17.323, 60.711);0,531
1;c(12.4895, 58.874);0,231
1;c(12.7131, 63.5156);0,79
1;c(11.1783, 58.7347);0,414
1;c(17.5237, 62.474);0,409
1;c(14.9722, 63.0147);0,48
1;c(18.8443, 57.871);0,347
1;c(15.8117, 59.108);0,471
1;c(14.8116, 57.8601);0,37
1;c(14.9482, 58.9627);0,383
1;c(15.8117, 62.5365);0,623
1;c(15.4052, 63.3259);0,549
1;c(15.7602, 58.6358);0,467
1;c(15.2361, 63.2808);0,502
1;c(16.9886, 58.7432);0,323
1;c(16.2785, 59.0367);0,516
1;c(16.316, 58.1041);0,482
1;c(16.4798, 58.7512);0,458
1;c(15.4495, 57.9722);0,401
1;c(16.0805, 59.0928);0,476
1;c(14.6196, 63.685);0,504
1;c(18.2544, 60.2352);0,448
1;c(15.9933, 59.1947);0,483
1;c(16.3234, 59.1384);0,458
1;c(16.1438, 59.0473);0,506
1;c(8.300172, 59.603829);0,798
1;c(8.508832, 59.874171);0,833
1;c(8.295469, 59.828303);0,829
1;c(10.182196, 59.717114);0,294
1;c(10.165047, 59.735228);0,28
1;c(11.631842, 62.62264);0,751
1;c(14.705438, 67.496785);0,812
1;c(13.871354, 67.409238);0,531
1;c(11.32419, 62.574132);0,655
1;c(12.220904, 66.222627);0,531
1;c(12.283964, 66.136584);0,531
1;c(11.611043, 65.797234);0,531
1;c(11.752542, 65.774174);0,531
1;c(11.716439, 65.759484);0,531
1;c(11.984666, 65.796756);0,531
1;c(12.053202, 65.752592);0,531
1;c(12.107636, 65.738295);0,531
1;c(12.13294, 65.608571);0,823
1;c(12.142298, 65.523443);0,833
1;c(12.249761, 65.855024);0,531
1;c(12.309783, 65.909959);0,531
1;c(12.196907, 65.820772);0,531
1;c(12.260562, 65.839882);0,531
1;c(12.094706, 65.911354);0,531
1;c(9.995745, 59.7132);0,405
1;c(9.97792, 59.711538);0,405
1;c(9.992456, 59.722205);0,405
1;c(13.333506, 65.339271);0,797
1;c(14.255302, 66.916727);0,862
1;c(13.87007, 67.00465);0,531
1;c(13.962844, 67.118809);0,531
1;c(15.172112, 67.277196);0,847
1;c(14.478104, 67.186736);0,797
1;c(14.362552, 67.186318);0,531
1;c(15.056118, 67.277278);0,531
1;c(14.70704, 67.366723);0,845
1;c(14.423761, 67.121136);0,843
1;c(14.12822, 67.274922);0,531
1;c(14.29557, 67.32895);0,531
1;c(14.592144, 67.27677);0,531
1;c(14.721139, 67.155947);0,86
1;c(14.707589, 67.321873);0,837
1;c(14.475176, 67.321283);0,8
1;c(11.878529, 62.708883);0,758
1;c(7.23398, 60.86693);0,869
1;c(7.179417, 60.338519);0,852
1;c(11.4256, 60.86634);0,605
1;c(6.93058, 60.2384);0,843
1;c(7.209152, 60.231976);0,845
1;c(6.89018, 60.30543);0,848
1;c(11.752806, 59.136497);0,357
1;c(8.357624, 60.304533);0,812
1;c(8.393812, 60.304703);0,784
1;c(8.485553, 60.224277);0,82
1;c(5.16692, 62.11833);0,817
1;c(16.710894, 68.490278);0,866
1;c(16.68268, 68.466268);0,858
1;c(9.636741, 62.320074);0,805
1;c(10.8164, 59.197);0,329
1;c(9.5781, 63.7788);0,8
1;c(9.2837, 62.7371);0,891
1;c(11.4448, 62.6009);0,717
1;c(11.5659, 62.6511);0,769
1;c(10.3113, 63.4045);0,767
1;c(11.7521, 62.9724);0,79
1;c(11.6576, 63.7239);0,707
1;c(14.4462, 68.6506);0,823
1;c(17.2934, 68.329);0,832
1;c(10.5805, 62.1016);0,624
1;c(8.9709, 62.4966);0,876
1;c(8.0658, 62.2675);0,879
1;c(8.1424, 62.286);0,77
1;c(10.9485, 63.0561);0,843
1;c(11.4217, 62.7973);0,748
1;c(10.5469, 62.9443);0,821
1;c(9.9329, 63.9267);0,794
1;c(10.011, 63.9723);0,794
1;c(10.2472, 62.8486);0,678
1;c(10.2046, 64.1968);0,531
1;c(10.5269, 63.6911);0,782
1;c(9.2422, 63.0488);0,69
1;c(11.7512, 61.697);0,68
1;c(7.047107, 57.98266);0,531
1;c(9.4896, 62.1726);0,717
1;c(9.5917272989765, 61.5778131008855);0,648
1;c(9.42271991078408, 61.6143128657016);0,744
1;c(9.9876, 62.134);0,751
1;c(9.384, 61.4098);0,773
1;c(8.3396, 60.3);0,812
1;c(7.85122664614243, 60.2543428008697);0,844
1;c(6.10884871427494, 58.3628517558476);0,531
1;c(7.59086039926278, 59.2240001232769);0,873
1;c(7.52810100243914, 60.6103534181641);0,847
1;c(7.27873654704261, 59.5750103932442);0,854
1;c(8.95192099729096, 61.228992661516);0,659
1;c(8.97020366739738, 61.6330090267994);0,684
1;c(8.385245, 61.714236);0,858
1;c(8.544429, 59.883278);0,763
1;c(11.850169, 62.779971);0,749
1;c(10.484299, 62.093648);0,692
1;c(10.380831, 61.768294);0,661
1;c(13.789251, 67.187943);0,531
1;c(13.169102, 66.793117);0,531
1;c(12.899783, 66.354853);0,814
1;c(12.75102, 66.368483);0,531
1;c(12.731114, 66.341266);0,531
1;c(12.624149, 66.310119);0,531
1;c(12.548683, 66.378895);0,531
1;c(12.310316, 65.47496);0,74
1;c(5.49306, 58.89783);0,531
1;c(9.738577, 61.354521);0,45
1;c(16.931799, 69.378737);0,531
1;c(17.862262, 68.891998);0,828
1;c(18.777295, 68.722077);0,837
1;c(12.438208, 66.163528);0,531
1;c(14.698729, 67.251961);0,531
1;c(12.093996, 65.389695);0,531
1;c(11.234701, 62.528069);0,599
1;c(12.007099, 62.334218);0,722
1;c(9.780761, 62.35338);0,749
1;c(11.34145, 62.773272);0,676
1;c(11.345891, 62.705849);0,67
1;c(11.443533, 62.704182);0,679
1;c(9.29338, 62.725141);0,89
1;c(9.488961, 62.724596);0,864
1;c(5.814353, 62.329934);0,702
1;c(7.180986, 62.085161);0,794
1;c(6.790249, 60.332621);0,855
1;c(6.928903, 60.265621);0,841
1;c(7.201965, 60.257996);0,842
1;c(7.267087, 60.393576);0,868
1;c(5.192502, 59.642841);0,816
1;c(6.46109, 59.199257);0,832
1;c(6.456475, 59.242221);0,808
1;c(8.102915, 59.69243);0,726
1;c(8.802409, 60.063504);0,576
1;c(8.107213, 59.530813);0,714
1;c(8.620385, 59.488408);0,321
1;c(9.626068, 59.209516);0,475
1;c(8.466433, 59.173557);0,229
1;c(8.148305, 59.246331);0,665
1;c(9.757396, 59.01079);0,484
1;c(8.375306, 59.851156);0,834
1;c(8.479967, 59.434044);0,412
1;c(9.061959, 60.353586);0,696
1;c(9.045152, 60.243225);0,47
1;c(9.034604, 60.191976);0,425
1;c(7.957879, 60.355877);0,806
1;c(8.852908, 60.497178);0,592
1;c(9.733293, 59.579328);0,626
1;c(8.068483, 60.556863);0,843
1;c(8.371094, 60.468841);0,755
1;c(8.326654, 60.41924);0,789
1;c(8.390625, 60.3971);0,758
1;c(7.996664, 60.520426);0,8
1;c(8.118865, 60.770076);0,863
1;c(8.247274, 60.710629);0,803
1;c(8.386391, 60.699738);0,743
1;c(8.368252, 60.690675);0,75
1;c(8.295208, 60.681332);0,781
1;c(8.619124, 60.254287);0,695
1;c(8.926497, 60.151555);0,616
1;c(8.95427, 60.656243);0,484
1;c(8.918006, 60.530527);0,518
1;c(9.728846, 60.1245);0,577
1;c(8.196994, 60.582012);0,825
1;c(8.351567, 60.609787);0,714
1;c(10.073767, 59.707197);0,488
1;c(10.166334, 60.027078);0,279
1;c(8.179087, 60.568434);0,825
1;c(8.602633, 60.987856);0,752
1;c(8.733434, 60.817595);0,569
1;c(8.343529, 61.004801);0,858
1;c(8.678373, 60.808496);0,499
1;c(9.41809, 61.158375);0,633
1;c(10.665995, 60.681806);0,48
1;c(7.867699, 61.899472);0,876
1;c(9.732097, 61.141706);0,766
1;c(9.863028, 61.120356);0,788
1;c(9.937507, 60.814588);0,506
1;c(9.615497, 61.353266);0,75
1;c(9.857429, 61.311555);0,491
1;c(9.627115, 61.390991);0,739
1;c(10.103786, 61.148163);0,669
1;c(9.544686, 61.043832);0,653
1;c(9.62054, 61.058839);0,717
1;c(8.750347, 61.006167);0,666
1;c(8.581909, 61.158375);0,634
1;c(10.409674, 61.549373);0,755
1;c(9.54117, 60.837348);0,354
1;c(10.494241, 60.333606);0,613
1;c(9.602684, 62.064393);0,682
1;c(10.30593, 61.282914);0,408
1;c(9.095203, 61.91756);0,773
1;c(8.528041, 61.032506);0,859
1;c(8.5263, 61.149214);0,599
1;c(8.162787, 61.196833);0,858
1;c(10.195641, 60.834987);0,456
1;c(9.476011, 61.91677);0,693
1;c(10.418315, 60.253615);0,625
1;c(9.818493, 61.192458);0,732
1;c(9.645676, 60.928538);0,514
1;c(9.28645, 62.007062);0,72
1;c(8.534705, 61.106975);0,825
1;c(10.875098, 60.813753);0,409
1;c(10.818133, 60.808178);0,386
1;c(11.558046, 60.730616);0,382
1;c(10.059222, 62.306654);0,684
1;c(12.045748, 61.627989);0,764
1;c(10.8883, 60.124643);0,597
1;c(10.631354, 60.024778);0,498
1;c(10.786794, 60.051579);0,603
1;c(10.640989, 60.03813);0,498
1;c(7.356467, 59.334918);0,837
1;c(7.500196, 59.264798);0,865
1;c(7.385211, 59.470005);0,854
1;c(6.503157, 60.985905);0,842
1;c(7.767052, 61.04828);0,878
1;c(8.035181, 61.11069);0,861
1;c(8.665133, 61.053493);0,821
1;c(9.070751, 62.047735);0,719
1;c(8.145433, 62.244399);0,866
1;c(8.166602, 62.244528);0,866
1;c(8.548583, 60.628105);0,483
1;c(8.51041, 60.614503);0,532
1;c(7.20805, 60.724185);0,865
1;c(7.206727, 60.698572);0,851
1;c(7.217368, 60.688387);0,855
1;c(7.196453, 60.734806);0,865
1;c(7.206573, 60.750658);0,848
1;c(7.130845, 60.743337);0,847
1;c(9.647144, 62.085736);0,714
1;c(9.651719, 62.07584);0,694
1;c(9.674536, 62.068998);0,7
1;c(9.671343, 62.097739);0,712
1;c(9.637892, 62.101039);0,714
1;c(9.583492, 62.061333);0,682
1;c(9.69796, 62.089079);0,712
1;c(9.622026, 62.07463);0,682
1;c(9.622274, 62.086748);0,689
1;c(9.615006, 62.10608);0,689
1;c(8.012784, 61.144646);0,851
1;c(7.96067, 61.063);0,863
1;c(7.872418, 61.095963);0,883
1;c(7.823767, 61.082529);0,859
1;c(7.86098, 61.078807);0,866
